activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,8060115,[],CHEMBL1961282,"Inhibition of human recombinant ERBB2 expressed in Sf9 cells using poly(E,Y)4:1 as substrate after 80 mins by scintillation counting",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2,,,CHEMBL1955824,Bioorg Med Chem,2012.0,,CHEMBL1957190,,CHEMBL1957190,,0,http://www.openphacts.org/units/Nanomolar,1581693,>,1,1,>,,IC50,nM,,35000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,35.0
,8060116,[],CHEMBL1961282,"Inhibition of human recombinant ERBB2 expressed in Sf9 cells using poly(E,Y)4:1 as substrate after 80 mins by scintillation counting",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,,,CHEMBL1955824,Bioorg Med Chem,2012.0,"{'bei': '18.04', 'le': '0.34', 'lle': '4.14', 'sei': '3.86'}",CHEMBL6246,ELLAGIC ACID,CHEMBL6246,5.45,0,http://www.openphacts.org/units/Nanomolar,1581711,=,1,1,=,,IC50,nM,,3540.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,3.54
,10888109,[],CHEMBL2033151,Inhibition of ErbB2 by time-resolved fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN(C)C,,,CHEMBL2029270,J Med Chem,2012.0,"{'bei': '11.03', 'le': '0.21', 'lle': '0.24', 'sei': '5.35'}",CHEMBL2031311,,CHEMBL2031311,6.01,0,http://www.openphacts.org/units/Nanomolar,1643340,=,1,1,=,,IC50,nM,,970.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.97
,10888110,[],CHEMBL2033151,Inhibition of ErbB2 by time-resolved fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN1CCCCC1,,,CHEMBL2029270,J Med Chem,2012.0,"{'bei': '10.27', 'le': '0.20', 'lle': '-0.68', 'sei': '5.35'}",CHEMBL2031312,,CHEMBL2031312,6.01,0,http://www.openphacts.org/units/Nanomolar,1643341,=,1,1,=,,IC50,nM,,980.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.98
,10896852,[],CHEMBL2038918,Inhibition of HER2 preincubated for 10 mins followed by incubation for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,,CHEMBL2034880,J Med Chem,2012.0,"{'bei': '12.80', 'le': '0.25', 'lle': '1.30', 'sei': '7.00'}",CHEMBL554,LAPATINIB,CHEMBL554,7.44,0,http://www.openphacts.org/units/Nanomolar,1645639,=,1,1,=,,IC50,nM,,36.3,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,36.3
,10896853,[],CHEMBL2038918,Inhibition of HER2 preincubated for 10 mins followed by incubation for 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1,,,CHEMBL2034880,J Med Chem,2012.0,"{'bei': '16.01', 'le': '0.31', 'lle': '3.76', 'sei': '5.42'}",CHEMBL2035810,,CHEMBL2035810,7.65,0,http://www.openphacts.org/units/Nanomolar,1645640,=,1,1,=,,IC50,nM,,22.4,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,22.4
,10949889,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '17.26', 'le': '0.34', 'lle': '3.93', 'sei': '7.51'}",CHEMBL2048912,,CHEMBL2048912,9.01,0,http://www.openphacts.org/units/Nanomolar,1654426,=,1,1,=,,IC50,nM,,0.98,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,0.98
,10949890,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.O=C(NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)[C@@H]1CCCN1,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '16.92', 'le': '0.33', 'lle': '3.94', 'sei': '8.53'}",CHEMBL2048911,,CHEMBL2078666,9.04,0,http://www.openphacts.org/units/Nanomolar,1654425,=,1,1,=,,IC50,nM,,0.92,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,0.92
,10949891,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '15.77', 'le': '0.31', 'lle': '1.82', 'sei': '8.74'}",CHEMBL2048910,,CHEMBL2079472,8.21,0,http://www.openphacts.org/units/Nanomolar,1654424,=,1,1,=,,IC50,nM,,6.1,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,6.1
,10949892,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)S(C)(=O)=O,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '14.87', 'le': '0.30', 'lle': '3.53', 'sei': '6.79'}",CHEMBL2048909,,CHEMBL2048909,8.70,0,http://www.openphacts.org/units/Nanomolar,1654423,=,1,1,=,,IC50,nM,,2.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,2.0
,10949893,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '15.79', 'le': '0.31', 'lle': '3.11', 'sei': '7.43'}",CHEMBL2048908,,CHEMBL2048908,8.48,0,http://www.openphacts.org/units/Nanomolar,1654422,=,1,1,=,,IC50,nM,,3.3,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,3.3
,10949894,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '16.55', 'le': '0.33', 'lle': '3.54', 'sei': '7.58'}",CHEMBL2048907,,CHEMBL2078705,8.66,0,http://www.openphacts.org/units/Nanomolar,1654421,=,1,1,=,,IC50,nM,,2.2,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,2.2
,10949895,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '18.36', 'le': '0.36', 'lle': '3.43', 'sei': '9.36'}",CHEMBL2048906,,CHEMBL2048906,8.80,0,http://www.openphacts.org/units/Nanomolar,1654420,=,1,1,=,,IC50,nM,,1.6,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,1.6
,10949896,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '19.82', 'le': '0.40', 'lle': '3.46', 'sei': '10.20'}",CHEMBL2048905,,CHEMBL2048905,8.68,0,http://www.openphacts.org/units/Nanomolar,1654419,=,1,1,=,,IC50,nM,,2.1,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,2.1
,10949897,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1ncc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '19.95', 'le': '0.38', 'lle': '4.18', 'sei': '9.64'}",CHEMBL2048904,,CHEMBL2048904,8.68,0,http://www.openphacts.org/units/Nanomolar,1654418,=,1,1,=,,IC50,nM,,2.1,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,2.1
,10949898,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ncc45)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '20.84', 'le': '0.40', 'lle': '4.28', 'sei': '8.69'}",CHEMBL2048903,,CHEMBL2048903,8.77,0,http://www.openphacts.org/units/Nanomolar,1654417,=,1,1,=,,IC50,nM,,1.7,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,1.7
,10949899,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '18.82', 'le': '0.37', 'lle': '2.39', 'sei': '11.39'}",CHEMBL2048798,,CHEMBL2048798,8.22,0,http://www.openphacts.org/units/Nanomolar,1654289,=,1,1,=,,IC50,nM,,6.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,6.0
,10949900,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '20.49', 'le': '0.39', 'lle': '3.51', 'sei': '9.78'}",CHEMBL2048797,,CHEMBL2048797,8.60,0,http://www.openphacts.org/units/Nanomolar,1654288,=,1,1,=,,IC50,nM,,2.5,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,2.5
,10949901,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Cc2c(cccc2Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)N1,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '20.18', 'le': '0.39', 'lle': '4.69', 'sei': '8.68'}",CHEMBL2048796,,CHEMBL2048796,8.80,0,http://www.openphacts.org/units/Nanomolar,1654287,=,1,1,=,,IC50,nM,,1.6,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,1.6
,10949902,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '20.24', 'le': '0.39', 'lle': '4.71', 'sei': '8.71'}",CHEMBL2048795,,CHEMBL2048795,8.82,0,http://www.openphacts.org/units/Nanomolar,1654286,=,1,1,=,,IC50,nM,,1.5,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,1.5
,10949903,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '19.74', 'le': '0.38', 'lle': '4.74', 'sei': '8.49'}",CHEMBL2048794,,CHEMBL2048794,8.60,0,http://www.openphacts.org/units/Nanomolar,1654285,=,1,1,=,,IC50,nM,,2.5,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,2.5
,10949904,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '15.66', 'le': '0.30', 'lle': '2.96', 'sei': '6.74'}",CHEMBL2048793,,CHEMBL2048793,6.82,0,http://www.openphacts.org/units/Nanomolar,1654284,=,1,1,=,,IC50,nM,,150.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,150.0
,10949905,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '15.80', 'le': '0.30', 'lle': '2.78', 'sei': '6.80'}",CHEMBL2048792,,CHEMBL2048792,6.89,0,http://www.openphacts.org/units/Nanomolar,1654283,=,1,1,=,,IC50,nM,,130.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,130.0
,10949906,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Cc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc2N1,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '17.33', 'le': '0.33', 'lle': '3.44', 'sei': '7.46'}",CHEMBL2048791,,CHEMBL2048791,7.55,0,http://www.openphacts.org/units/Nanomolar,1654282,=,1,1,=,,IC50,nM,,28.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,28.0
,10949907,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '17.77', 'le': '0.34', 'lle': '3.88', 'sei': '7.65'}",CHEMBL2048790,,CHEMBL2048790,7.75,0,http://www.openphacts.org/units/Nanomolar,1654281,=,1,1,=,,IC50,nM,,18.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,18.0
,10949908,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '20.39', 'le': '0.39', 'lle': '5.03', 'sei': '8.77'}",CHEMBL2048789,,CHEMBL2048789,8.89,0,http://www.openphacts.org/units/Nanomolar,1654280,=,1,1,=,,IC50,nM,,1.3,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,1.3
,10949909,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)c1cccc(Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)c1,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '18.00', 'le': '0.35', 'lle': '3.50', 'sei': '8.53'}",CHEMBL2048788,,CHEMBL2048788,8.64,0,http://www.openphacts.org/units/Nanomolar,1654279,=,1,1,=,,IC50,nM,,2.3,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,2.3
,10949910,[],CHEMBL2050648,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,,,CHEMBL2046372,J Med Chem,2012.0,"{'bei': '17.65', 'le': '0.35', 'lle': '2.29', 'sei': '10.97'}",CHEMBL1923007,,CHEMBL1923007,7.92,0,http://www.openphacts.org/units/Nanomolar,1654278,=,1,1,=,,IC50,nM,,12.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,12.0
,10983104,[],CHEMBL2072607,Inhibition of ERBB2,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)c1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,CHEMBL2069216,Bioorg Med Chem,2012.0,,CHEMBL2071457,,CHEMBL2071457,,0,http://www.openphacts.org/units/Nanomolar,1663885,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,10.0
,10988331,[],CHEMBL2071760,Inhibition of recombinant HER2 expressed in baculovirus infected Sf9 cells using [32P]ATP incubated for 30 mins prior to ATP addition measured after 20 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,,,CHEMBL2069295,Bioorg Med Chem Lett,2012.0,"{'bei': '12.81', 'le': '0.24', 'lle': '-0.18', 'sei': '7.59'}",CHEMBL2070191,,CHEMBL2070191,5.19,0,http://www.openphacts.org/units/Nanomolar,1662134,=,1,1,=,,IC50,nM,,6500.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,6.5
,10988332,[],CHEMBL2071760,Inhibition of recombinant HER2 expressed in baculovirus infected Sf9 cells using [32P]ATP incubated for 30 mins prior to ATP addition measured after 20 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,,,CHEMBL2069295,Bioorg Med Chem Lett,2012.0,"{'bei': '11.14', 'le': '0.23', 'lle': '-0.59', 'sei': '7.79'}",CHEMBL2070198,,CHEMBL2070198,5.32,0,http://www.openphacts.org/units/Nanomolar,1662141,=,1,1,=,,IC50,nM,,4800.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,4.8
,10988333,[],CHEMBL2071760,Inhibition of recombinant HER2 expressed in baculovirus infected Sf9 cells using [32P]ATP incubated for 30 mins prior to ATP addition measured after 20 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1,,,CHEMBL2069295,Bioorg Med Chem Lett,2012.0,,CHEMBL2070201,,CHEMBL2070201,,0,http://www.openphacts.org/units/Nanomolar,1662144,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,10.0
,12036048,[],CHEMBL2150608,Inhibition of human N-terminal DYKDDDD tagged HER2 cytoplasmic domain amino acid 676 to 1255 expressed in baculovirus after 5 mins by scintillation counter,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,,,CHEMBL2146394,Bioorg Med Chem,2012.0,"{'bei': '14.44', 'le': '0.29', 'lle': '3.40', 'sei': '7.12'}",CHEMBL2148044,,CHEMBL2148044,8.20,0,http://www.openphacts.org/units/Nanomolar,1729134,=,1,1,=,,IC50,nM,,6.3,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,6.3
,12036049,[],CHEMBL2150608,Inhibition of human N-terminal DYKDDDD tagged HER2 cytoplasmic domain amino acid 676 to 1255 expressed in baculovirus after 5 mins by scintillation counter,B,,,BAO_0000190,BAO_0000019,assay format,CCS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,,,CHEMBL2146394,Bioorg Med Chem,2012.0,"{'bei': '13.87', 'le': '0.28', 'lle': '2.88', 'sei': '7.01'}",CHEMBL2148045,,CHEMBL2148045,8.07,0,http://www.openphacts.org/units/Nanomolar,1729135,=,1,1,=,,IC50,nM,,8.5,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,8.5
,12036050,[],CHEMBL2150608,Inhibition of human N-terminal DYKDDDD tagged HER2 cytoplasmic domain amino acid 676 to 1255 expressed in baculovirus after 5 mins by scintillation counter,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,,,CHEMBL2146394,Bioorg Med Chem,2012.0,"{'bei': '13.35', 'le': '0.27', 'lle': '2.38', 'sei': '6.91'}",CHEMBL2148046,,CHEMBL2148046,7.96,0,http://www.openphacts.org/units/Nanomolar,1729136,=,1,1,=,,IC50,nM,,11.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,11.0
,12036051,[],CHEMBL2150608,Inhibition of human N-terminal DYKDDDD tagged HER2 cytoplasmic domain amino acid 676 to 1255 expressed in baculovirus after 5 mins by scintillation counter,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,,,CHEMBL2146394,Bioorg Med Chem,2012.0,"{'bei': '12.87', 'le': '0.26', 'lle': '1.88', 'sei': '6.82'}",CHEMBL2148047,,CHEMBL2148047,7.85,0,http://www.openphacts.org/units/Nanomolar,1729137,=,1,1,=,,IC50,nM,,14.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,14.0
,12036072,[],CHEMBL2150608,Inhibition of human N-terminal DYKDDDD tagged HER2 cytoplasmic domain amino acid 676 to 1255 expressed in baculovirus after 5 mins by scintillation counter,B,,,BAO_0000190,BAO_0000019,assay format,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,,,CHEMBL2146394,Bioorg Med Chem,2012.0,"{'bei': '14.00', 'le': '0.29', 'lle': '2.96', 'sei': '7.07'}",CHEMBL2148048,,CHEMBL2148048,8.15,0,http://www.openphacts.org/units/Nanomolar,1729139,=,1,1,=,,IC50,nM,,7.1,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,7.1
